FECHA (YYMMDD);HORA (HHMM);;,
170713;1200;69,0103;
170713;1300;66,9255;
170713;1400;66,6741;
170713;1500;67,1726;
170713;1600;69,5044;
170713;1700;71,5029;
170713;1800;72,5847;
170713;1900;77,9167;
170713;2000;81,3604;
170713;2100;81,9424;
170713;2200;79,9333;
170713;2300;81,5227;
170714;0000;83,438;
170714;0100;85,0198;
170714;0200;86,8516;
170714;0300;87,926;
170714;0400;88,5;
170714;0500;89,0143;
170714;0600;89;,
170714;0700;89,0112;
170714;0800;88,593;
170714;0900;86,4167;
170714;1000;79,7568;
170714;1100;75,0886;
170714;1200;71,2539;
170714;1300;67,6692;
170714;1400;60,5839;
170714;1500;58,0833;
170714;1600;58,3417;
170714;1700;62,0076;
170714;1800;72,9305;
170714;1900;73,5956;
170714;2000;65,3441;
170714;2100;64,0927;
170714;2200;64,1667;
170714;2300;65,9232;
170715;0000;60,2525;
170715;0100;50,6685;
170715;0200;80,1688;
170715;0300;87,2506;
170715;0400;;,
170715;0500;;,
170715;0600;;,
170715;0700;;,
170715;0800;;,
170715;0900;;,
170715;1000;;,
170715;1100;;,
170715;1200;;,
170715;1300;;,
170715;1400;;,
170715;1500;;,
170715;1600;;,
170715;1700;;,
170715;1800;;,
170715;1900;;,
170715;2000;;,
170715;2100;;,
170715;2200;;,
170715;2300;;,
170716;0000;;,
170716;0100;;,
170716;0200;;,
170716;0300;;,
170716;0400;;,
170716;0500;;,
170716;0600;;,
170716;0700;;,
170716;0800;;,
170716;0900;;,
170716;1000;74,325;
170716;1100;64,4402;
170716;1200;57,011;
170716;1300;51,4269;
170716;1400;46,9262;
170716;1500;44,0088;
170716;1600;42,2581;
170716;1700;47,3406;
170716;1800;60,5899;
170716;1900;63,5059;
170716;2000;70,5935;
170716;2100;70,092;
170716;2200;74,5906;
170716;2300;78,1726;
170717;0000;79,9136;
170717;0100;80,094;
170717;0200;79,0847;
170717;0300;79,3333;
170717;0400;80,694;
170717;0500;81,359;
170717;0600;81,6912;
170717;0700;81,4398;
170717;0800;77,0216;
170717;0900;60,0101;
170717;1000;43,3427;
170717;1100;32,5919;
170717;1200;25,2539;
170717;1300;23,9203;
170717;1400;20,9199;
170717;1500;21,0028;
170717;1600;23,5858;
170717;1700;25,5855;
170717;1800;38,9203;
170717;1900;56,1696;
170717;2000;60,3355;
170717;2100;61,6682;
170717;2200;61,0007;
170717;2300;62,0833;
170718;0000;62,7624;
170718;0100;63,7617;
170718;0200;62,7609;
170718;0300;62,8435;
170718;0400;66,4357;
170718;0500;65,7675;
170718;0600;67,1829;
170718;0700;64,9315;
170718;0800;61,2568;
170718;0900;42,9233;
170718;1000;28,253;
170718;1100;24,7527;
170718;1200;22,8356;
170718;1300;16,5853;
170718;1400;14,9091;
170718;1500;;,
170718;1600;;,
170718;1700;;,
170718;1800;;,
170718;1900;;,
170718;2000;;,
170718;2100;;,
170718;2200;;,
170718;2300;;,
170719;0000;;,
170719;0100;;,
170719;0200;;,
170719;0300;;,
170719;0400;;,
170719;0500;;,
170719;0600;;,
170719;0700;;,
170719;0800;;,
170719;0900;;,
170719;1000;;,
170719;1100;33,0029;
170719;1200;27,4178;
170719;1300;21,834;
170719;1400;23,4171;
170719;1500;26,8333;
170719;1600;26,9235;
170719;1700;31,5898;
170719;1800;47,0123;
170719;1900;56,4282;
170719;2000;60,3441;
170719;2100;61,2601;
170719;2200;62,5093;
170719;2300;63,7586;
170720;0000;66,349;
170720;0100;66,8475;
170720;0200;67,7628;
170720;0300;68,7614;
170720;0400;69,3431;
170720;0500;68,9252;
170720;0600;68,7571;
170720;0700;68,5057;
170720;0800;64,3375;
170720;0900;48,9181;
170720;1000;37,0007;
170720;1100;31,6667;
170720;1200;27,8402;
170720;1300;26,9232;
170720;1400;24,0062;
170720;1500;22,3391;
170720;1600;23,8387;
170720;1700;25,7551;
170720;1800;35,2594;
170720;1900;45,1754;
170720;2000;52,0912;
170720;2100;55,6739;
170720;2200;58,8398;
170720;2300;60,0891;
170721;0000;63,255;
170721;0100;63,171;
170721;0200;61,9202;
170721;0300;61,1695;
170721;0400;65,6709;
170721;0500;66,5859;
170721;0600;66,0013;
170721;0700;63,8333;
170721;0800;62,5969;
170721;0900;46,5128;
170721;1000;34,4288;
170721;1100;26,339;
170721;1200;23,3386;
170721;1300;24,0883;
170721;1400;25,4213;
170721;1500;35,7584;
170721;1600;38,1744;
170721;1700;51,424;
170721;1800;61,1733;
170721;1900;68,2617;
170721;2000;72,177;
170721;2100;75,342;
170721;2200;79,4241;
170721;2300;79,5891;
170722;0000;81,0044;
170722;0100;83,3362;
170722;0200;89,5015;
170722;0300;91,3333;
170722;0400;92;,
170722;0500;92;,
170722;0600;92;,
170722;0700;92;,
170722;0800;91,25;
170722;0900;90,5833;
170722;1000;88,269;
170722;1100;89,1086;
170722;1200;88,3494;
170722;1300;86,6814;
170722;1400;84,2632;
170722;1500;81,595;
170722;1600;78,0103;
170722;1700;76,092;
170722;1800;75,2573;
170722;1900;76,2559;
170722;2000;76,2544;
170722;2100;77,1697;
170722;2200;80,7515;
170722;2300;81;,
170723;0000;82;,
170723;0100;85,1094;
170723;0200;85,7747;
170723;0300;85,0833;
170723;0400;85,2717;
170723;0500;86,1113;
170723;0600;85,6857;
170723;0700;85,0176;
170723;0800;83,9329;
170723;0900;82,3479;
170723;1000;79,5964;
170723;1100;75,845;
170723;1200;70,7603;
170723;1300;66,842;
170723;1400;69,0073;
170723;1500;73,0059;
170723;1600;71,8376;
170723;1700;75,4197;
170723;1800;79,0847;
170723;1900;82,0833;
170723;2000;83,7771;
170723;2100;83,75;
170723;2200;82,1909;
170723;2300;82,4395;
170724;0000;84,1123;
170724;0100;85,103;
170724;0200;85,6851;
170724;0300;85,1836;
170724;0400;85,3333;
170724;0500;86,7639;
170724;0600;87;,
170724;0700;87,0833;
170724;0800;86,0103;
170724;0900;83,3333;
170724;1000;76,3406;
170724;1100;72,8391;
170724;1200;67,0044;
170724;1300;61,8348;
170724;1400;59,0008;
170724;1500;58,9167;
170724;1600;60,0137;
170724;1700;66,026;
170724;1800;72,6913;
170724;1900;76,1898;
170724;2000;80,4384;
170724;2100;82,1034;
170724;2200;83,3519;
170724;2300;84,434;
170725;0000;85,4325;
170725;0100;86,0975;
170725;0200;87,0132;
170725;0300;87,5833;
170725;0400;88;,
170725;0500;88;,
170725;0600;88;,
170725;0700;88;,
170725;0800;87,6667;
170725;0900;82,7528;
170725;1000;72,5013;
170725;1100;64,4167;
170725;1200;56,7638;
170725;1300;49,4297;
170725;1400;46,3456;
170725;1500;48,1783;
170725;1600;47,3442;
170725;1700;50,9268;
170725;1800;62,4261;
170725;1900;74,4341;
170725;2000;76,6826;
170725;2100;79,5144;
170725;2200;79,7629;
170725;2300;80,3447;
170726;0000;81,9192;
170726;0100;82,6667;
170726;0200;83,1738;
170726;0300;83,2556;
170726;0400;83,9133;
170726;0500;83,9167;
170726;0600;84,2513;
170726;0700;84,3333;
170726;0800;81,6111;
170726;0900;66,2764;
170726;1000;54,5125;
170726;1100;45,5117;
170726;1200;39,5943;
170726;1300;36,9269;
170726;1400;32,9262;
170726;1500;29,8377;
170726;1600;32,2581;
170726;1700;39,2573;
170726;1800;49,2566;
170726;1900;59,7559;
170726;2000;64,7603;
170726;2100;67,7588;
170726;2200;70,5073;
170726;2300;72,3391;
170727;0000;73,5876;
170727;0100;74,7529;
170727;0200;75,3347;
170727;0300;74,25;
170727;0400;75,3608;
170727;0500;76,6094;
170727;0600;77,3333;
170727;0700;77,75;
170727;0800;74,4387;
170727;0900;60,3436;
170727;1000;49,8428;
170727;1100;48,3421;
170727;1200;47,5081;
170727;1300;43,674;
170727;1400;43,8399;
170727;1500;46,0059;
170727;1600;51,1718;
170727;1700;57,5044;
170727;1800;63,1703;
170727;1900;67,5891;
170727;2000;72,7544;
170727;2100;76,0862;
170727;2200;78,3347;
170727;2300;79,25;
170728;0000;80,86;
170728;0100;83,2753;
170728;0200;83,1149;
170728;0300;83,7723;
170728;0400;84,9301;
170728;0500;85,5833;
170728;0600;86,1848;
170728;0700;86,5;
170728;0800;85,432;
170728;0900;79,7638;
170728;1000;69,0123;
170728;1100;63,5887;
170728;1200;57,9214;
170728;1300;52,9208;
170728;1400;48,4202;
170728;1500;45,1696;
170728;1600;38,9189;
170728;1700;47,5848;
170728;1800;53,9174;
170728;1900;59,9167;
170728;2000;66,2776;
170728;2100;68,7761;
170728;2200;71,6914;
170728;2300;73,5232;
170729;0000;74,105;
170729;0100;76,437;
170729;0200;77,7688;
170729;0300;79,3506;
170729;0400;80,5159;
170729;0500;81,1055;
170729;0600;82,1798;
170729;0700;83;,
170729;0800;81,9167;
170729;0900;75,092;
170729;1000;66,8406;
170729;1100;62,0029;
170729;1200;53,0022;
170729;1300;50,5848;
170729;1400;51,084;
170729;1500;51,5833;
170729;1600;53,0138;
170729;1700;58,5964;
170729;1800;65,0247;
170729;1900;69,2732;
170729;2000;75,7717;
170729;2100;77,1035;
170729;2200;77,1099;
170729;2300;78,1841;
170730;0000;77,925;
170730;0100;78,3333;
170730;0200;80,0132;
170730;0300;81,5947;
170730;0400;83,4268;
170730;0500;85,4253;
170730;0600;86,3405;
170730;0700;87,0969;
170730;0800;87,0955;
170730;0900;81,6697;
170730;1000;65,5847;
170730;1100;55,4167;
170730;1200;49,4305;
170730;1300;43,8464;
170730;1400;35,929;
170730;1500;36,8449;
170730;1600;42,1776;
170730;1700;47,5101;
170730;1800;56,0094;
170730;1900;62,0087;
170730;2000;68,9326;
170730;2100;72,6812;
170730;2200;73,0133;
170730;2300;73,0115;
170731;0000;73,8433;
170731;0100;75,5918;
170731;0200;76,6738;
170731;0300;77,1724;
170731;0400;78,8374;
170731;0500;79,9119;
170731;0600;79,4181;
170731;0700;79,75;
170731;0800;78,7712;
170731;0900;74,6865;
170731;1000;68,1851;
170731;1100;64,1837;
170731;1200;61,5913;
170731;1300;53,9241;
170731;1400;44,3402;
170731;1500;42,0897;
170731;1600;48,1725;
170731;1700;54,2553;
170731;1800;51,5881;
170731;1900;54,421;
170731;2000;68,2574;
170731;2100;70,5833;
170731;2200;72,0056;
170731;2300;73,0045;
170801;0000;74,3365;
170801;0100;76,6689;
170801;0200;76,8344;
170801;0300;77,4167;
170801;0400;79,5195;
170801;0500;82,7684;
170801;0600;84,0178;
170801;0700;83,1667;
170801;0800;83;,
170801;0900;83,5833;
170801;1000;85,4301;
170801;1100;80,2623;
170801;1200;78,6667;
170801;1300;80,5934;
170801;1400;78,3425;
170801;1500;73,5085;
170801;1600;72,25;
170801;1700;71,1733;
170801;1800;71,5055;
170801;1900;71,0875;
170801;2000;72,3364;
170801;2100;77,0854;
170801;2200;79,6677;
170801;2300;80,5833;
170802;0000;81,25;
170802;0100;83,019;
170802;0200;83,6847;
170802;0300;83,6001;
170802;0400;84,5991;
170802;0500;85,1815;
170802;0600;83,847;
170802;0700;84,1796;
170802;0800;82,0118;
170802;0900;68,9275;
170802;1000;64,093;
170802;1100;55,671;
170802;1200;46,2538;
170802;1300;38,8366;
170802;1400;32,6694;
170802;1500;26,4177;
170802;1600;28,2508;
170802;1700;33,751;
170802;1800;44,4172;
170802;1900;55,25;
170802;2000;61,3429;
170802;2100;64,1014;
170802;2200;;,
170802;2300;;,
170803;0000;;,
170803;0100;68,8931;
170803;0200;71,004;
170803;0300;72,5039;
170803;0400;71,9205;
170803;0500;72,1704;
170803;0600;72,0037;
170803;0700;72,0045;
170803;0800;65,838;
170803;0900;46,0857;
170803;1000;37,7513;
170803;1100;24,8337;
170803;1200;19,6364;
170803;1300;;,
170803;1400;;,
170803;1500;;,
170803;1600;;,
170803;1700;;,
170803;1800;42,679;
170803;1900;53,2616;
170803;2000;60,7609;
170803;2100;64,687;
170803;2200;68,4355;
170803;2300;71,3506;
170804;0000;73,7659;
170804;0100;77,5144;
170804;0200;89,0962;
170804;0300;90,8447;
170804;0400;91,0833;
170804;0500;92,0089;
170804;0600;92;,
170804;0700;92;,
170804;0800;92;,
170804;0900;92;,
170804;1000;91,75;
170804;1100;86,6667;
170804;1200;63,5118;
170804;1300;60,5944;
170804;1400;61,927;
170804;1500;59,4263;
170804;1600;63,9257;
170804;1700;73,517;
170804;1800;79,0156;
170804;1900;84,4309;
170804;2000;87,9219;
170804;2100;88,3333;
170804;2200;89,1667;
170804;2300;89,0094;
170805;0000;89,75;
170805;0100;90;,
170805;0200;90,0833;
170805;0300;91,005;
170805;0400;91;,
170805;0500;90,1688;
170805;0600;90;,
170805;0700;88,9167;
170805;0800;87,61;
170805;0900;86,5258;
170805;1000;84,8577;
170805;1100;83,3562;
170805;1200;80,6882;
170805;1300;77,5201;
170805;1400;75,1855;
170805;1500;72,6843;
170805;1600;72,0161;
170805;1700;71,5146;
170805;1800;71,4167;
170805;1900;72,0833;
170805;2000;75,8435;
170805;2100;77,1755;
170805;2200;77,8406;
170805;2300;78,0833;
170806;0000;78,8376;
170806;0100;80,3362;
170806;0200;81,6682;
170806;0300;82;,
170806;0400;82,4167;
170806;0500;82,1926;
170806;0600;82,8578;
170806;0700;83;,
170806;0800;81,6667;
170806;0900;77,7705;
170806;1000;69,9358;
170806;1100;64,7676;
170806;1200;63,3414;
170806;1300;56,0073;
170806;1400;46,2566;
170806;1500;45,2559;
170806;1600;45,1718;
170806;1700;48,5877;
170806;1800;54,337;
170806;1900;65,0891;
170806;2000;70,5044;
170806;2100;72,4197;
170806;2200;73,8347;
170806;2300;73,0833;
170807;0000;75,0267;
170807;0100;75,942;
170807;0200;77,0239;
170807;0300;78,6056;
170807;0400;79,7709;
170807;0500;79,1862;
170807;0600;81,2681;
170807;0700;81,9259;
170807;0800;81,5985;
170807;0900;82,0138;
170807;1000;78,7623;
170807;1100;76,4276;
170807;1200;75,4263;
170807;1300;71,425;
170807;1400;63,9202;
170807;1500;62,6696;
170807;1600;67,1711;
170807;1700;68,5029;
170807;1800;70,9182;
170807;1900;72,5833;
170807;2000;75,2711;
170807;2100;76,6029;
170807;2200;76,0186;
170807;2300;75,2667;
170808;0000;77,5985;
170808;0100;78,4305;
170808;0200;80,6792;
170808;0300;83,6777;
170808;0400;84,3333;
170808;0500;85,2582;
170808;0600;86,757;
170808;0700;86,5833;
170808;0800;82,8375;
170808;0900;77,0038;
170808;1000;69,4204;
170808;1100;54,9182;
170808;1200;45,0014;
170808;1300;31,2506;
170808;1400;26,5003;
170808;1500;30,5833;
170808;1600;32,2549;
170808;1700;32,5045;
170808;1800;43,6708;
170808;1900;56,4208;
170808;2000;60,3373;
170808;2100;62,5873;
170808;2200;65,5078;
170808;2300;63,0038;
170809;0000;62,8371;
170809;0100;65,4243;
170809;0200;65,8408;
170809;0300;57,6704;
170809;0400;59,4202;
170809;0500;64,9235;
170809;0600;67,4224;
170809;0700;67,3381;
170809;0800;64,9205;
170809;0900;61,5015;
170809;1000;60,084;
170809;1100;59,6667;
170809;1200;52,6805;
170809;1300;51,1797;
170809;1400;48,0956;
170809;1500;47,8449;
170809;1600;58,9276;
170809;1700;60,3434;
170809;1800;63,0094;
170809;1900;64,1006;
170809;2000;62,6746;
170809;2100;61,0905;
170809;2200;69,5129;
170809;2300;72,0115;
170810;0000;73,3433;
170810;0100;78,5085;
170810;0200;76,7571;
170810;0300;79,1724;
170810;0400;84,0874;
170810;0500;85,5859;
170810;0600;87,2513;
170810;0700;89,0004;
170810;0800;87,5;
170810;0900;85,8596;
170810;1000;82,2749;
170810;1100;73,4402;
170810;1200;68,1887;
170810;1300;70,6873;
170810;1400;74,1858;
170810;1500;73,5176;
170810;1600;80,7661;
170810;1700;86,0146;
170810;1800;88,5132;
170810;1900;87,595;
170810;2000;83,7603;
170810;2100;84,342;
170810;2200;87,1741;
170810;2300;85,3391;
170811;0000;84,9211;
170811;0100;80,6697;
170811;0200;77,9106;
170811;0300;77,0833;
170811;0400;81,8608;
170811;0500;85,9353;
170811;0600;85,7748;
170811;0700;85,2734;
170811;0800;85,6052;
170811;0900;84,2705;
170811;1000;80,0192;
170811;1100;81,3508;
170811;1200;83,1829;
170811;1300;81,5979;
170811;1400;81,4299;
170811;1500;81,5117;
170811;1600;82,0935;
170811;1700;82,1755;
170811;1800;83,0077;
170811;1900;83,0833;
170811;2000;85,8376;
170811;2100;85,5862;
170811;2200;86,25;
170811;2300;87,0004;
170812;0000;87,0833;
170812;0100;88,8594;
170812;0200;89;,
170812;0300;88,9167;
170812;0400;88,7717;
170812;0500;89;,
170812;0600;88,5833;
170812;0700;89,0179;
170812;0800;88,1667;
170812;0900;80,8479;
170812;1000;71,2632;
170812;1100;65,6785;
170812;1200;58,0884;
170812;1300;52,8377;
170812;1400;47,2537;
170812;1500;43,1696;
170812;1600;44,7522;
170812;1700;52,2515;
170812;1800;60,584;
170812;1900;65,8333;
170812;2000;73,1108;
170812;2100;77,3594;
170812;2200;78,1914;
170812;2300;78,4399;
170813;0000;79,355;
170813;0100;79,0203;
170813;0200;79,3521;
170813;0300;81,3506;
170813;0400;81,0162;
170813;0500;80,9235;
170813;0600;80,9298;
170813;0700;80,5117;
170813;0800;80,75;
170813;0900;72,2588;
170813;1000;62,087;
170813;1100;56,7529;
170813;1200;59,4189;
170813;1300;59,3348;
170813;1400;57,584;
170813;1500;60,3333;
170813;1600;66,5276;
170813;1700;69,1929;
170813;1800;67,7747;
170813;1900;60,1783;
170813;2000;68,0217;
170813;2100;76,5203;
170813;2200;77,3521;
170813;2300;79,1006;
170814;0000;83,5159;
170814;0100;85,5977;
170814;0200;86,6797;
170814;0300;86,5115;
170814;0400;85,5833;
170814;0500;85;,
170814;0600;85;,
170814;0700;85;,
170814;0800;79,75;
170814;0900;69,3362;
170814;1000;61,7507;
170814;1100;46;,
170814;1200;36,3471;
170814;1300;34,5964;
170814;1400;36,429;
170814;1500;38,0118;
170814;1600;38,7609;
170814;1700;45,0934;
170814;1800;60,6761;
170814;1900;74,3506;
170814;2000;79,1826;
170814;2100;82,1812;
170814;2200;83,5962;
170814;2300;80,8447;
170815;0000;79,51;
170815;0100;81,0089;
170815;0200;81,4167;
170815;0300;82,6724;
170815;0400;83,5042;
170815;0500;85,0031;
170815;0600;85;,
170815;0700;85,25;
170815;0800;84,4167;
170815;0900;81,1096;
170815;1000;77,0249;
170815;1100;72,9402;
170815;1200;64,272;
170815;1300;55,7603;
170815;1400;49,5928;
170815;1500;48,5088;
170815;1600;45,8414;
170815;1700;40,5073;
170815;1800;49,0066;
170815;1900;54,0892;
170815;2000;62,4218;
170815;2100;68,842;
170815;2200;74,2573;
170815;2300;76,0059;
170816;0000;78,1711;
170816;0100;80,0862;
170816;0200;79,8347;
170816;0300;81;,
170816;0400;82,7776;
170816;0500;81,9353;
170816;0600;82,4415;
170816;0700;82,7734;
170816;0800;75,8552;
170816;0900;59,9269;
170816;1000;50,6762;
170816;1100;45,5088;
170816;1200;37,4247;
170816;1300;31,2537;
170816;1400;31,3366;
170816;1500;33,5059;
170816;1600;35,7551;
170816;1700;37,3377;
170816;1800;50,337;
170816;1900;59,7529;
170816;2000;66,5044;
170816;2100;70,8362;
170816;2200;73,1682;
170816;2300;75,5833;
170817;0000;76,1108;
170817;0100;76,8594;
170817;0200;78,8579;
170817;0300;79,7732;
170817;0400;78,355;
170817;0500;79,5203;
170817;0600;79,8521;
170817;0700;79,8508;
170817;0800;72,3494;
170817;0900;57,174;
170817;1000;44,6733;
170817;1100;45,7559;
170817;1200;39,5884;
170817;1300;30,5022;
170817;1400;28,0851;
170817;1500;33,0862;
170817;1600;37,0855;
170817;1700;38,9182;
170817;1800;50,7507;
170817;1900;59,1667;
170817;2000;61,5971;
170817;2100;62,3464;
170817;2200;70,3579;
170817;2300;73,1064;
170818;0000;75,5217;
170818;0100;77,6035;
170818;0200;79,1021;
170818;0300;81,5173;
170818;0400;82,5159;
170818;0500;82,3477;
170818;0600;82,2631;
170818;0700;81,4285;
170818;0800;76,8435;
170818;0900;68,842;
170818;1000;64,0073;
170818;1100;67,8391;
170818;1200;76,0876;
170818;1300;82,9197;
170818;1400;83,7515;
170818;1500;83,4167;
170818;1600;82,7776;
170818;1700;81,4429;
170818;1800;82,025;
170818;1900;80,9167;
170818;2000;81,605;
170818;2100;82,937;
170818;2200;87,5188;
170818;2300;88;,
170819;0000;87,0833;
170819;0100;85,8477;
170819;0200;86,5962;
170819;0300;88,6782;
170819;0400;89,8433;
170819;0500;90;,
170819;0600;90;,
170819;0700;90;,
170819;0800;87,75;
170819;0900;73,8362;
170819;1000;64,3347;
170819;1100;68,5;
170819;1200;65,8608;
170819;1300;60,4297;
170819;1400;54,5123;
170819;1500;54,9283;
170819;1600;52,5109;
170819;1700;55,2601;
170819;1800;63,0927;
170819;1900;72,1006;
170819;2000;77,7659;
170819;2100;79,7644;
170819;2200;81,2629;
170819;2300;81,8447;
170820;0000;83,51;
170820;0100;84,9177;
170820;0200;85,1667;
170820;0300;85,7556;
170820;0400;86,25;
170820;0500;86,2527;
170820;0600;86,668;
170820;0700;87;,
170820;0800;82,1667;
170820;0900;64,6931;
170820;1000;52,7625;
170820;1100;45,2617;
170820;1200;38,1777;
170820;1300;32,4269;
170820;1400;31,0048;
170820;1500;24,0044;
170820;1600;19,254;
170820;1700;20,337;
170820;1800;25,2533;
170820;1900;41,4225;
170820;2000;52,6718;
170820;2100;58,2544;
170820;2200;62,587;
170820;2300;68,1726;
170821;0000;69,5044;
170821;0100;68,9197;
170821;0200;71,5847;
170821;0300;71,6667;
170821;0400;72,4443;
170821;0500;72,0264;
170821;0600;72,2748;
170821;0700;71,6067;
170821;0800;58,6777;
170821;0900;41,4269;
170821;1000;32,5928;
170821;1100;22,8377;
170821;1200;20,004;
170821;1300;14,8351;
170821;1400;12,8349;
170821;1500;11,6682;
170821;1600;16,4193;
170821;1700;31,5022;
170821;1800;47,087;
170821;1900;53,0029;
170821;2000;59,3355;
170821;2100;62,0848;
170821;2200;65,3347;
170821;2300;67,0833;
170822;0000;69,3608;
170822;0100;70,9429;
170822;0200;72,4414;
170822;0300;74,1064;
170822;0400;75,0221;
170822;0500;73,3535;
170822;0600;73,0189;
170822;0700;75,0179;
170822;0800;70,2661;
170822;0900;60,674;
170822;1000;49,8399;
170822;1100;48,5892;
170822;1200;55,6718;
170822;1300;59,5877;
170822;1400;61,4203;
170822;1500;67,7559;
170822;1600;69,8376;
170822;1700;72,0029;
170822;1800;72,5015;
170822;1900;74,6667;
170822;2000;76,5276;
170822;2100;78,7761;
170822;2200;79,1914;
170822;2300;81,1064;
170823;0000;81,1885;
170823;0100;81,8535;
170823;0200;83,0192;
170823;0300;83,1083;
170823;0400;83,7659;
170823;0500;85,0148;
170823;0600;85;,
170823;0700;85,8333;
170823;0800;80,427;
170823;0900;72,5088;
170823;1000;65,0073;
170823;1100;59,3362;
170823;1200;53,7522;
170823;1300;49,8348;
170823;1400;47,6674;
170823;1500;50,1667;
170823;1600;52,9305;
170823;1700;61,5131;
170823;1800;72,0248;
170823;1900;77,5233;
170823;2000;79,2719;
170823;2100;80,6036;
170823;2200;80,3522;
170823;2300;81,5175;
170824;0000;83,3492;
170824;0100;86,1813;
170824;0200;87,0134;
170824;0300;87;,
170824;0400;86,4167;
170824;0500;82,7587;
170824;0600;85,424;
170824;0700;87,2559;
170824;0800;85,0876;
170824;0900;75,8362;
170824;1000;68,5015;
170824;1100;64,5;
170824;1200;58,8471;
170824;1300;56,5964;
170824;1400;54,679;
170824;1500;54,0117;
170824;1600;53,3442;
170824;1700;54,5934;
170824;1800;57,5927;
170824;1900;65,6006;
170824;2000;69,6826;
170824;2100;73,1812;
170824;2200;74,3462;
170824;2300;77,6782;
170825;0000;79,3433;
170825;0100;80,4167;
170825;0200;81,9163;
170825;0300;82,5833;
170825;0400;83;,
170825;0500;83;,
170825;0600;82,5833;
170825;0700;82;,
170825;0800;76,861;
170825;0900;70,0262;
170825;1000;63,5957;
170825;1100;60,5117;
170825;1200;51,1777;
170825;1300;44,9269;
170825;1400;42,8428;
170825;1500;40,5921;
170825;1600;40,0914;
170825;1700;44,2573;
170825;1800;55,1733;
170825;1900;63,5059;
170825;2000;70,177;
170825;2100;72,7588;
170825;2200;74,1741;
170825;2300;76,8391;
170826;0000;78,9211;
170826;0100;80,5862;
170826;0200;81,8347;
170826;0300;82,0004;
170826;0400;82,3333;
170826;0500;81,6929;
170826;0600;79,1915;
170826;0700;78,6902;
170826;0800;76,6887;
170826;0900;73,5205;
170826;1000;72,1858;
170826;1100;69,2676;
170826;1200;63,9247;
170826;1300;58,0906;
170826;1400;52,4233;
170826;1500;53,0059;
170826;1600;51,5051;
170826;1700;59,6711;
170826;1800;67,5073;
170826;1900;72,1726;
170826;2000;76,9211;
170826;2100;78,6697;
170826;2200;79,8347;
170826;2300;81,4167;
170827;0000;83,1187;
170827;0100;83,8594;
170827;0200;84,25;
170827;0300;84,6064;
170827;0400;84;,
170827;0500;84,25;
170827;0600;83,3522;
170827;0700;83;,
170827;0800;82,0833;
170827;0900;74,6814;
170827;1000;62,0066;
170827;1100;56,9225;
170827;1200;53,5051;
170827;1300;51,8377;
170827;1400;48,4203;
170827;1500;47,0862;
170827;1600;52,7522;
170827;1700;54,0015;
170827;1800;61,0007;
170827;1900;69;,
170827;2000;71;,
170827;2100;71,9167;
170827;2200;72,6914;
170827;2300;72,0236;
170828;0000;71,9385;
170828;0100;72,1035;
170828;0200;73,4355;
170828;0300;73,2673;
170828;0400;74,0159;
170828;0500;75,2644;
170828;0600;77,0134;
170828;0700;76,8333;
170828;0800;74,927;
170828;0900;72,1755;
170828;1000;68,5073;
170828;1100;65,9226;
170828;1200;58,8355;
170828;1300;47,9182;
170828;1400;46,334;
170828;1500;58,3333;
170828;1600;68,1108;
170828;1700;77,1094;
170828;1800;82,5247;
170828;1900;84,1899;
170828;2000;85,2717;
170828;2100;85,5203;
170828;2200;86,1855;
170828;2300;83,1841;
170829;0000;84,1826;
170829;0100;84,6812;
170829;0200;84,8333;
170829;0300;86,1025;
170829;0400;85,5933;
170829;0500;85,2585;
170829;0600;83,5905;
170829;0700;84,3391;
170829;0800;84,1711;
170829;0900;75,5862;
170829;1000;62,2507;
170829;1100;53,6667;
170829;1200;47,3471;
170829;1300;43,2631;
170829;1400;44,2623;
170829;1500;40,1783;
170829;1600;38,1776;
170829;1700;48,0101;
170829;1800;57,8427;
170829;1900;63,342;
170829;2000;69,6826;
170829;2100;73,9312;
170829;2200;76,3462;
170829;2300;78,9282;
170830;0000;80,9192;
170830;0100;81,3418;
170830;0200;81,5903;
170830;0300;82,5056;
170830;0400;83;,
170830;0500;83,3333;
170830;0600;83,9105;
170830;0700;83,5;
170830;0800;72,2778;
170830;0900;58,5965;
170830;1000;48,4291;
170830;1100;40,845;
170830;1200;33,3443;
170830;1300;30,7551;
170830;1400;30,0881;
170830;1500;26,8377;
170830;1600;26,504;
170830;1700;28,837;
170830;1800;45,2566;
170830;1900;56,5892;
170830;2000;62,5051;
170830;2100;66,7588;
170830;2200;69,1741;
170830;2300;72,0059;
170831;0000;73,9211;
170831;0100;76,0862;
170831;0200;78,3347;
170831;0300;79,0833;
170831;0400;80,2776;
170831;0500;80,6929;
170831;0600;81,4415;
170831;0700;80,6067;
170831;0800;67,4387;
170831;0900;58,7603;
170831;1000;50,0928;
170831;1100;44,8421;
170831;1200;37,2581;
170831;1300;32,174;
170831;1400;31,7533;
170831;1500;36,4225;
170831;1600;41,0884;
170831;1700;42,8377;
170831;1800;52,4203;
170831;1900;60,5029;
170831;2000;67,0876;
170831;2100;70,4197;
170831;2200;73,2515;
170831;2300;73,25;
170901;0000;76,2776;
170901;0100;78,0261;
170901;0200;81,7747;
170901;0300;86,2732;
170901;0400;90,1885;
170901;0500;91;,
170901;0600;91,3333;
170901;0700;92,0179;
